,Lemma,POS,4,12,6,13,10,14,11,8,7,2,5,15,9,3,17,16,19,18,1,First_Level,Total,Levels,First_Level_Margin_0.01,First_Level_Margin_0.02
2774,برنسكي,noun_prop,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2.0,2.0,5.0,5.0
2775,واجَه,verb,0,16,0,3,22,21,8,3,0,0,0,2,1,0,0,1,0,0,0,8,77.0,9.0,8.0,8.0
2776,حادّ,adj,0,25,2,5,8,18,11,2,2,1,0,2,2,1,1,3,0,0,0,2,83.0,14.0,2.0,4.0
2777,مُنْتَشِر,adj,0,9,0,1,3,5,3,0,0,0,0,4,1,0,0,0,0,0,0,9,26.0,7.0,9.0,9.0
2778,مُتَشابِك,adj,0,1,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8.0,5.0,10.0,10.0
2779,قارَب,verb,0,4,0,3,3,5,3,2,0,0,0,1,0,0,0,0,0,0,0,8,21.0,7.0,8.0,8.0
2780,مَلْبَس,noun,0,48,1,17,40,14,12,19,27,0,1,2,7,0,0,0,0,0,0,5,188.0,11.0,7.0,7.0
2781,تَكَلَّم,verb,0,17,1,8,10,12,4,8,3,0,0,2,1,0,1,7,0,0,0,6,74.0,12.0,6.0,7.0
2782,يابانِيّ,noun,0,4,0,2,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,7,13.0,7.0,7.0,7.0
2783,كِيلُوجرام,noun,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.0,3.0,10.0,10.0
2784,30,digit,0,19,0,8,7,22,2,5,4,0,1,2,2,0,0,2,0,0,0,5,74.0,11.0,5.0,7.0
2785,سم,abbrev,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.0,2.0,12.0,12.0
2786,ٱِسْتَخْلَص,verb,0,15,0,2,3,9,6,0,3,0,1,1,1,0,0,4,0,0,0,5,45.0,10.0,5.0,5.0
2787,واعِي,adj,0,1,0,3,0,9,1,0,0,0,0,2,0,0,3,4,0,0,0,11,23.0,7.0,11.0,11.0
2788,فَرْد,noun,0,91,0,15,42,123,40,17,19,0,2,31,9,0,3,12,0,0,0,5,404.0,12.0,7.0,7.0
2789,بَقَر,noun,0,24,2,22,12,28,8,8,9,1,6,2,0,2,0,0,0,0,0,2,124.0,12.0,3.0,4.0
2790,جَماعِيّ,adj,0,7,0,2,5,19,4,0,3,0,0,2,0,0,1,2,0,0,0,7,45.0,9.0,7.0,7.0
2791,مُنَظَّم,adj,0,7,0,0,3,14,3,0,0,0,0,4,0,0,0,1,0,0,0,10,32.0,6.0,10.0,10.0
2792,مراعيا,noun_prop,0,8,0,0,4,4,4,6,3,0,0,0,0,0,0,0,0,0,0,7,29.0,6.0,7.0,7.0
2793,هَيَّأ,verb,0,76,0,4,3,3,0,0,0,0,0,1,2,0,1,1,0,0,0,9,91.0,8.0,9.0,9.0
2794,مُسَلِّي,adj,0,1,0,0,3,0,1,2,1,0,1,0,2,0,0,0,0,0,0,5,11.0,7.0,5.0,5.0
2795,لَنْ,part_neg,0,67,0,40,53,39,24,60,3,0,0,4,12,0,1,1,0,0,0,7,304.0,11.0,8.0,8.0
2796,حَجَب,verb,0,9,0,1,3,5,0,1,1,0,0,2,0,0,0,0,0,0,0,7,22.0,7.0,7.0,7.0
2797,خُطْبَة,noun,0,11,0,2,7,7,4,3,0,0,0,2,0,0,0,1,0,0,0,8,37.0,8.0,8.0,8.0
2798,مُحْزِن,adj,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,9,7.0,7.0,9.0,9.0
2799,2011,digit,0,4,0,0,1,8,0,0,0,0,0,2,0,0,0,0,0,0,0,10,15.0,4.0,10.0,10.0
2800,نِزاع,noun,0,6,0,5,1,12,1,0,0,0,0,4,1,0,0,0,0,0,0,9,30.0,7.0,9.0,9.0
2801,خَرْطُوم,noun_prop,0,3,0,0,0,4,0,1,2,0,2,0,0,0,0,0,0,0,0,5,12.0,5.0,5.0,5.0
2802,غاص,verb,0,4,0,2,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,8,19.0,6.0,8.0,8.0
2803,مُسْتَنْقَع,noun,0,1,0,2,2,6,7,1,0,0,0,1,1,0,0,0,0,0,0,8,21.0,8.0,8.0,8.0
2804,فَوْضَى,noun,0,5,0,1,2,7,0,0,1,0,0,1,0,0,0,0,0,0,0,7,17.0,6.0,7.0,7.0
2805,ودو,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
2806,67,digit,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,3.0,3.0,12.0,12.0
2807,مَوْلُود,adj,0,5,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,10,9.0,4.0,10.0,10.0
2808,إِسْتُوكْهُولم,noun_prop,0,3,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,7,10.0,5.0,7.0,7.0
2809,إِيطالِيّ,adj,0,11,0,0,0,22,2,1,0,0,0,5,1,0,0,0,0,0,0,8,42.0,6.0,8.0,8.0
2810,سُوِيدِيّ,adj,0,6,0,1,0,11,1,0,0,0,0,1,0,0,0,1,0,0,0,11,21.0,6.0,11.0,11.0
2811,بُرُونْزِيّ,adj,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,12,13.0,3.0,12.0,12.0
2812,قابِل,adj,0,11,0,5,5,22,3,1,0,0,0,8,0,0,0,2,0,0,0,8,57.0,8.0,8.0,10.0
2813,أَبْقَى,verb,0,5,0,5,8,5,2,3,0,0,0,0,2,0,0,1,0,0,0,8,31.0,8.0,8.0,8.0
2814,حَرارَة,noun,0,42,1,15,18,66,15,4,3,0,3,8,1,0,0,1,0,0,0,5,177.0,12.0,5.0,7.0
2815,تَراكَم,verb,0,3,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,9.0,5.0,8.0,8.0
2816,مُعْتَقَد,noun,0,8,0,1,0,27,4,0,0,0,0,5,0,0,2,4,0,0,0,11,51.0,7.0,11.0,11.0
2817,رَمْزِيَّة,noun,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,4.0,3.0,12.0,12.0
2818,تَدْوِين,noun,0,4,0,0,1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,10,13.0,5.0,10.0,10.0
2819,عِشْرُون,adj_num,0,35,1,9,5,55,6,2,1,0,1,13,1,1,2,11,0,0,0,3,143.0,14.0,6.0,7.0
2820,تَلاشَى,verb,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5.0,3.0,11.0,11.0
2821,ذاكِرَة,noun,0,23,0,8,9,19,8,2,1,0,0,8,0,0,0,5,0,0,0,7,83.0,9.0,7.0,8.0
2822,ٱِعْتَنَى,verb,0,10,0,0,9,2,5,5,2,0,0,0,1,0,0,0,0,0,0,7,34.0,7.0,7.0,7.0
2823,مُراجَعَة,noun,0,3,1,7,3,10,4,2,5,0,7,1,0,0,0,0,0,0,0,5,43.0,10.0,5.0,5.0
2824,مُسْتَخْدَم,adj,0,17,0,2,9,31,9,2,2,0,0,6,1,0,1,1,0,0,0,7,81.0,11.0,7.0,7.0
2825,صَوَّر,verb,0,13,0,0,6,6,2,1,0,0,0,7,1,0,1,2,0,0,0,8,39.0,9.0,8.0,8.0
2826,شَمْل,noun,0,4,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10,9.0,6.0,10.0,10.0
2827,دانِيال,noun_prop,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,8,7.0,6.0,8.0,8.0
2828,دِيانَة,noun,0,6,0,1,2,24,6,0,2,0,0,10,0,0,1,2,0,0,0,7,54.0,9.0,7.0,7.0
2829,صَحْوَة,noun,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,2.0,12.0,12.0
2830,عُمْق,noun,0,21,0,13,5,18,5,2,1,0,0,3,1,0,1,3,0,0,0,7,73.0,11.0,7.0,8.0
2831,سَدِيم,noun,0,2,0,0,1,10,1,0,0,0,0,10,0,0,0,3,0,0,0,10,27.0,6.0,10.0,10.0
2832,بِئْر,noun,0,21,0,1,5,14,4,3,4,0,0,2,0,0,0,4,0,0,0,7,58.0,9.0,7.0,7.0
2833,سَدُوم,noun_prop,0,3,0,2,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,12,10.0,5.0,12.0,12.0
2834,وعمورة,noun_prop,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,12,5.0,4.0,12.0,12.0
2835,باقِي,noun,0,12,0,8,7,9,7,3,1,0,0,1,0,0,1,2,0,0,0,7,51.0,10.0,7.0,8.0
2836,فِراش,noun,0,21,0,9,14,1,5,2,4,0,0,0,1,0,0,0,0,0,0,7,57.0,8.0,7.0,7.0
2837,ٱِرْتَفَع,verb,0,24,0,15,4,16,13,4,3,0,1,3,2,0,0,3,0,0,0,5,88.0,11.0,5.0,7.0
2838,مُعَدَّل,noun,0,11,0,9,8,35,7,1,0,0,0,10,3,0,0,2,0,0,0,8,86.0,9.0,8.0,9.0
2839,أَسْرَع,verb,0,12,0,8,12,5,4,10,2,0,0,1,6,0,0,0,0,0,0,7,60.0,9.0,7.0,7.0
2840,كَيْلَة,noun,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,2.0,12.0,12.0
2841,دَقِيق,noun,0,3,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,7,11.0,5.0,7.0,7.0
2842,سَمِيد,noun,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,2,7.0,7.0,2.0,2.0
2843,خُبْز,noun,0,12,1,6,6,6,4,4,4,0,3,3,0,1,0,0,0,0,0,3,50.0,11.0,3.0,5.0
2844,مِلَّة,noun,0,2,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,12,9.0,3.0,12.0,12.0
2845,حَقَّق,verb,0,32,1,14,17,55,9,11,3,0,2,10,2,0,1,6,0,0,0,5,163.0,13.0,5.0,8.0
2846,وَجِيز,adj,0,4,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10.0,4.0,10.0,10.0
2847,هائِل,adj,0,21,0,12,4,26,11,1,0,0,0,5,2,0,0,2,0,0,0,8,84.0,9.0,8.0,9.0
2848,عَدالَة,noun,0,12,0,5,2,34,2,0,0,0,1,17,1,0,1,7,0,0,0,5,82.0,10.0,5.0,10.0
2849,قَضاء,noun,0,29,0,5,10,52,14,8,5,0,0,6,0,0,0,4,0,0,0,7,133.0,9.0,7.0,7.0
2850,غَلَب,verb,0,9,0,3,7,12,5,1,0,0,1,6,0,0,2,2,0,1,0,5,49.0,11.0,5.0,5.0
2851,نَشَف,verb,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.0,2.0,12.0,12.0
2852,كَشَف,verb,0,12,1,7,11,25,4,1,3,0,0,5,3,0,1,3,0,0,0,6,76.0,12.0,6.0,7.0
2853,غِطاء,noun,0,25,0,3,4,12,4,3,1,0,2,1,1,0,0,0,0,0,0,5,56.0,10.0,5.0,5.0
2854,أَبا,noun_prop,0,11,0,2,3,10,3,0,1,0,0,1,6,0,0,1,0,0,0,7,38.0,9.0,7.0,7.0
2855,عِيار,noun,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6.0,3.0,9.0,9.0
2856,ٱِنْفَتَح,verb,0,2,1,0,1,6,1,0,0,0,0,2,0,0,0,1,0,0,0,6,14.0,7.0,6.0,6.0
2857,إِسْماعِيل,noun_prop,0,21,2,4,21,22,4,4,4,0,2,0,0,1,0,1,0,0,0,3,86.0,11.0,3.0,5.0
2858,جَعْفَر,noun_prop,0,5,2,0,5,8,0,0,1,0,0,13,1,0,0,0,0,0,0,6,35.0,7.0,6.0,6.0
2859,تَأْثِير,noun,0,44,0,14,33,86,20,10,1,0,0,16,2,0,1,8,0,0,0,7,235.0,11.0,8.0,8.0
2860,حَثّ,noun,0,3,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,12,9.0,4.0,12.0,12.0
2861,وَسِع,verb,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,7.0,3.0,10.0,10.0
2862,كَفَل,verb,0,24,0,2,2,68,5,1,0,0,0,11,2,0,1,3,0,0,0,8,119.0,10.0,9.0,10.0
2863,دُسْتُور,noun,0,11,0,6,1,123,1,0,0,0,0,9,0,0,0,1,0,0,0,10,152.0,7.0,12.0,12.0
2864,أَلْزَم,verb,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,11,6.0,3.0,11.0,11.0
2865,مُقابِل,noun,0,25,0,4,7,26,8,1,0,0,0,3,1,0,0,1,0,0,0,8,76.0,9.0,8.0,10.0
2866,واجِب,noun,0,49,5,10,22,45,11,11,9,0,5,8,2,0,0,2,0,0,0,5,179.0,12.0,5.0,5.0
2867,خِدْمَة,noun,0,58,3,12,16,108,16,8,3,0,5,18,4,1,2,10,0,0,0,3,264.0,14.0,5.0,6.0
2868,تَعَدَّد,verb,0,4,0,1,2,5,4,1,1,0,0,1,1,0,0,0,0,1,0,7,21.0,10.0,7.0,7.0
2869,داخِلِيّ,adj,0,15,0,13,13,61,6,4,1,0,0,11,0,0,0,6,0,0,0,7,130.0,9.0,8.0,8.0
2870,فَسَد,verb,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8.0,3.0,12.0,12.0
2871,ٱِمْتَلَأ,verb,0,5,0,11,4,5,3,2,0,0,0,1,2,0,0,0,0,0,0,8,33.0,8.0,8.0,8.0
2872,ظُلْم,noun,0,9,0,12,3,9,1,0,0,0,0,1,2,0,1,1,0,0,0,9,39.0,9.0,9.0,9.0
2873,مَأْلُوف,adj,0,9,0,1,3,6,5,2,1,0,0,0,1,0,1,2,0,0,0,7,31.0,10.0,7.0,7.0
2874,مَقْطَع,noun,0,4,0,0,5,6,8,8,10,0,3,2,0,0,0,1,0,0,0,5,47.0,9.0,5.0,5.0
2875,فوياجر,noun_prop,0,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,12,10.0,3.0,12.0,12.0
2876,أَغُسْطُس,noun_prop,0,9,0,0,3,15,2,2,0,0,0,4,0,0,0,0,0,0,0,8,35.0,6.0,8.0,8.0
2877,آب,noun_prop,0,2,0,2,2,14,5,0,0,0,0,0,0,1,0,0,0,0,0,3,26.0,6.0,3.0,3.0
2878,صَنْع,noun,0,12,1,11,9,15,5,2,2,0,1,5,2,0,0,2,0,0,0,5,67.0,12.0,5.0,7.0
2879,ٱِجْتاز,verb,0,2,0,0,1,7,1,1,0,0,0,1,0,0,0,0,0,0,0,8,13.0,6.0,8.0,8.0
2880,مَحالَة,noun,0,5,0,0,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,11,14.0,5.0,11.0,11.0
2881,ٱِتِّحادِيّ,adj,0,2,0,0,1,13,1,0,0,0,0,5,0,0,0,0,0,0,0,10,22.0,5.0,10.0,10.0
2882,دُسْتُورِيّ,adj,0,2,0,1,0,47,0,0,0,0,0,10,0,0,1,2,0,0,0,12,63.0,6.0,12.0,12.0
2883,أوليمبياس,noun_prop,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,1.0,12.0,12.0
2884,نيوبطليموس,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
2885,إيبيروس,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
2886,فِيلِيب,noun_prop,0,7,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,11,11.0,4.0,11.0,11.0
2887,مُبارَك,noun_prop,0,13,0,1,0,4,5,0,1,0,0,0,0,4,0,0,0,0,0,3,28.0,6.0,3.0,3.0
2888,مُصَوِّر,adj,0,21,0,0,3,12,5,2,2,0,1,1,1,0,1,0,0,0,0,5,49.0,10.0,5.0,5.0
2889,رَحِم,noun,0,1,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,10,11.0,4.0,10.0,10.0
2890,عَزِيز,adj,0,21,1,6,10,11,4,4,3,0,1,3,11,1,0,1,0,0,0,3,77.0,13.0,3.0,6.0
2891,ياء,noun,0,8,0,0,0,0,5,1,0,1,3,2,0,0,0,0,0,0,0,2,20.0,6.0,2.0,2.0
2892,سِيَّما,adv,0,10,0,4,2,24,5,0,0,0,0,8,1,0,3,2,0,0,0,9,59.0,9.0,9.0,10.0
2893,قِلَّة,noun,0,16,0,9,3,19,9,0,0,0,0,1,1,0,0,1,0,0,0,9,59.0,8.0,9.0,10.0
2894,مَحْجُوب,adj,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4.0,2.0,12.0,12.0
2895,مُتَكَلِّم,adj,0,5,1,1,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,6,14.0,8.0,6.0,6.0
2896,فَرَّغ,verb,0,1,0,5,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,8,12.0,6.0,8.0,8.0
2897,دَهْشَة,noun,0,16,1,17,18,1,5,4,0,0,0,2,9,0,0,1,0,0,0,6,74.0,10.0,6.0,8.0
2898,عَشِيرَة,noun,0,4,0,2,0,4,1,0,2,0,1,2,0,0,1,1,0,0,0,5,18.0,9.0,5.0,5.0
2899,وَرَى,verb,0,5,1,0,3,4,0,1,1,0,1,1,1,0,1,0,0,0,0,5,19.0,10.0,5.0,5.0
2900,مَسّ,verb,0,4,1,0,3,8,2,1,0,0,0,1,0,0,0,0,0,0,0,6,20.0,7.0,6.0,6.0
2901,مَعْدُود,adj,0,4,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,8,9.0,4.0,8.0,8.0
2902,ٱِفْتَرَى,verb,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,12,5.0,4.0,12.0,12.0
2903,24,digit,0,15,0,2,6,9,6,2,2,0,0,1,1,0,0,1,0,0,0,7,45.0,10.0,7.0,7.0
2904,مُشارَكَة,noun,0,19,1,3,9,55,7,3,0,0,1,8,0,0,1,3,0,0,0,5,110.0,11.0,7.0,8.0
2905,إِصْلاح,noun,0,8,0,3,0,23,4,2,1,0,0,4,1,0,1,2,0,0,0,7,49.0,10.0,7.0,7.0
2906,تَحْتِيّ,adj,0,1,0,0,1,8,1,0,0,0,0,2,0,0,0,1,0,0,0,10,14.0,6.0,10.0,10.0
2907,دَعْم,noun,0,22,0,3,3,42,7,2,0,0,0,10,1,0,2,2,0,0,0,8,94.0,10.0,8.0,8.0
2908,تَوْفِير,noun,0,25,0,4,7,43,10,2,1,0,0,9,2,0,0,2,0,0,0,7,105.0,10.0,8.0,9.0
2909,حَيَوانِيّ,adj,0,5,0,2,2,23,2,1,2,0,0,0,0,0,1,0,0,0,0,7,38.0,8.0,7.0,7.0
2910,وَسِيلَة,noun,0,104,1,14,43,109,40,14,9,0,0,13,9,0,2,4,0,0,0,6,362.0,12.0,7.0,7.0
2911,سِلْسِلَة,noun,0,24,0,3,2,46,14,1,0,0,1,7,0,0,1,4,0,0,0,5,103.0,10.0,9.0,11.0
2912,تَبْرِيد,noun,0,5,0,0,4,15,2,0,1,0,0,0,3,0,0,0,0,0,0,7,30.0,6.0,7.0,7.0
2913,تَوْزِيع,noun,0,17,0,0,8,42,1,2,0,0,0,20,0,0,7,0,0,0,0,8,97.0,7.0,8.0,8.0
2914,مَرْء,noun,0,18,0,18,13,11,7,1,0,0,0,7,2,0,1,6,0,0,0,8,84.0,10.0,8.0,9.0
2915,تَعَوَّد,verb,0,6,0,3,2,3,2,1,0,0,0,0,1,0,0,0,0,0,0,8,18.0,7.0,8.0,8.0
2916,اِمْرُؤ,noun,0,5,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10.0,5.0,10.0,10.0
2917,حَقَّر,verb,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,5.0,3.0,8.0,8.0
2918,مُسْلِم,adj,0,20,0,6,5,26,6,0,3,0,0,13,3,0,1,3,0,0,0,7,86.0,10.0,7.0,7.0
2919,زانِي,noun,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,5.0,3.0,12.0,12.0
2920,تَوافُق,noun,0,7,0,1,1,7,2,0,0,0,0,1,0,0,0,2,0,0,0,10,21.0,7.0,10.0,10.0
2921,فاحِشَة,noun,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,10,5.0,4.0,10.0,10.0
2922,ٱِسْتَحَقّ,verb,0,14,0,5,6,7,5,3,1,0,0,2,3,0,0,1,0,0,0,7,47.0,10.0,7.0,7.0
2923,تَطْهِير,noun,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9.0,4.0,10.0,10.0
2924,إِثْم,noun,0,10,0,2,1,10,0,0,1,0,0,1,0,0,0,1,0,0,0,7,26.0,7.0,7.0,7.0
2925,صِيانَة,noun,0,4,0,1,0,11,4,1,0,0,0,3,0,0,0,2,0,0,0,8,26.0,7.0,8.0,8.0
2926,جَرِيمَة,noun,0,9,0,5,2,52,3,2,1,0,0,3,0,0,7,5,0,0,0,7,89.0,10.0,7.0,8.0
2927,غَيْبَة,noun,0,6,0,1,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,7,16.0,6.0,7.0,7.0
2928,تَغَدَّى,verb,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2.0,2.0,8.0,8.0
2929,ٱِحْتَوَى,verb,0,31,0,8,19,36,13,4,0,0,1,5,3,0,1,2,0,0,0,5,123.0,11.0,8.0,8.0
2930,مِيم,noun,0,11,0,4,2,4,1,1,3,0,0,1,3,2,0,0,0,0,0,3,32.0,10.0,3.0,3.0
2931,أَثِينا,noun_prop,0,1,0,0,0,3,0,0,1,0,1,1,0,0,2,0,0,0,0,5,9.0,6.0,5.0,5.0
2932,بُوم,noun,0,1,0,3,3,2,0,0,2,0,1,0,0,0,0,0,0,0,2,1,14.0,7.0,1.0,1.0
2933,رَمْز,noun,0,17,1,5,15,32,8,3,3,0,4,9,1,0,1,7,0,0,0,5,106.0,13.0,5.0,5.0
2934,مَوْطِن,noun,0,7,0,0,4,6,6,3,0,0,0,7,1,1,1,1,0,0,0,3,37.0,10.0,3.0,3.0
2935,غَلْبَة,noun,0,2,0,2,0,3,1,0,0,0,0,1,0,0,1,1,0,0,0,11,11.0,7.0,11.0,11.0
2936,مُتَوَسِّط,adj,0,41,3,9,13,42,18,5,7,0,1,6,3,0,0,2,0,0,0,5,150.0,12.0,6.0,7.0
2937,مُسْتَحِقّ,adj,0,1,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,8,8.0,6.0,8.0,8.0
2938,خَبَز,verb,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2.0,2.0,5.0,5.0
2939,كَفاف,noun,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.0,2.0,12.0,12.0
2940,مُصَدَّق,adj,0,2,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,12,10.0,3.0,12.0,12.0
2941,نَبَذ,verb,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5.0,3.0,12.0,12.0
2942,آتَى,verb,0,4,0,4,0,14,0,0,0,0,0,5,0,0,0,1,0,0,0,12,28.0,5.0,12.0,12.0
2943,نَشِيد,noun,0,12,1,1,4,6,3,0,3,1,2,0,4,1,0,0,0,0,1,1,39.0,12.0,1.0,1.0
2944,أَقْصَى,noun_prop,0,11,0,1,4,17,3,1,4,0,1,6,0,0,0,0,0,0,0,5,48.0,9.0,5.0,5.0
2945,إِيه,abbrev,0,4,0,1,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,10,11.0,7.0,10.0,10.0
2946,حَشّاش,noun,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.0,1.0,12.0,12.0
2947,كَبِد,noun,0,6,0,1,2,2,3,0,0,0,0,2,0,0,0,0,0,0,0,10,16.0,6.0,10.0,10.0
2948,تَواصُل,noun,0,99,1,11,61,29,43,19,6,0,2,4,7,1,0,1,0,0,0,3,284.0,13.0,6.0,7.0
2949,مَفْلُوج,noun,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.0,2.0,12.0,12.0
2950,مَطْرُوح,adj,0,4,2,0,7,3,1,0,2,0,0,0,0,0,0,0,0,0,0,6,19.0,6.0,6.0,6.0
2951,مَفْلُوج,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
2952,ثق,verb,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2.0,2.0,7.0,7.0
2953,خَطِيئَة,noun,0,3,0,1,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,12,14.0,5.0,12.0,12.0
2954,عَنَى,verb,0,112,2,14,35,90,26,21,10,0,5,15,5,0,4,18,0,0,0,5,357.0,13.0,5.0,7.0
2955,مُسْتَوَى,noun,0,44,0,16,9,98,19,3,3,0,1,20,2,0,0,5,0,0,0,5,220.0,11.0,7.0,9.0
2956,70,digit,0,4,1,3,2,8,2,5,1,0,2,1,3,0,0,0,0,0,0,5,32.0,11.0,5.0,5.0
2957,أَ,part_interrog,0,2,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,7,7.0,5.0,7.0,7.0
2958,ظَلَم,verb,0,1,0,5,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,8,12.0,5.0,8.0,8.0
2959,خَذَل,verb,0,5,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,8,12.0,4.0,8.0,8.0
2960,تِرْمِذِيّ,noun_prop,0,1,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,12,8.0,3.0,12.0,12.0
2961,تَفَكَّر,verb,0,3,0,0,2,2,1,0,1,0,2,0,0,0,0,0,0,0,0,5,11.0,6.0,5.0,5.0
2962,بَرازِيل,noun_prop,0,7,1,0,2,7,1,0,0,0,0,2,2,0,0,0,0,0,0,6,22.0,7.0,6.0,6.0
2963,ٱِثْنَيْنِ,noun,0,16,3,2,11,14,6,6,3,0,1,1,0,0,0,0,0,0,0,5,63.0,10.0,5.0,6.0
2964,ٱِسْتِفْتاء,noun,0,1,0,0,0,14,0,0,0,0,0,1,0,0,0,1,0,0,0,12,17.0,4.0,12.0,12.0
2965,تَشْكِيل,noun,0,12,0,10,4,54,6,1,0,0,0,4,0,0,2,3,0,0,0,8,96.0,9.0,8.0,10.0
2966,جَمْعِيَّة,noun,0,24,0,1,4,54,5,0,1,0,0,8,0,0,0,2,0,0,0,7,99.0,8.0,7.0,10.0
2967,ٱِحْتِجاج,noun,0,1,0,2,0,9,1,2,0,0,0,0,1,0,1,0,0,0,0,8,17.0,7.0,8.0,8.0
2968,عَصَف,verb,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,12,4.0,3.0,12.0,12.0
2969,نِطاق,noun,0,22,0,3,5,56,4,0,0,0,0,17,2,0,1,8,1,0,0,9,118.0,9.0,9.0,10.0
2970,مَسْبُوق,adj,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8,6.0,3.0,8.0,8.0
2971,رَدِيء,adj,0,1,0,1,2,1,4,0,0,0,0,0,1,0,2,0,0,0,0,9,12.0,7.0,9.0,9.0
